n,interpreter,optLnot,optIndexing,optAssi,translateMS,loadMS,analyzeMS
147,ECLiPSe,true,false,false,16.861441,539.325966,0.887889
147,JIProlog,true,false,false,16.861441,1360.8100749999999,83.15872900000001
147,SWIProlog,false,true,false,10.151138999999999,59.646930999999995,1.00108
147,ECLiPSe,false,true,false,10.151138999999999,364.203307,0.5698289999999999
147,JIProlog,false,true,false,10.151138999999999,894.243104,38.296324
147,SWIProlog,false,false,true,8.719161,45.744653,0.8371130000000001
147,ECLiPSe,false,false,true,8.719161,327.90738,0.615317
147,JIProlog,false,false,true,8.719161,641.706906,60.66811
147,SWIProlog,false,false,false,8.866202,52.598822999999996,1.117796
147,ECLiPSe,false,false,false,8.866202,325.78391999999997,0.736617
147,JIProlog,false,false,false,8.866202,832.488933,72.40108900000001
147,SWIProlog,true,true,true,13.450929,90.697681,0.833234
147,ECLiPSe,true,true,true,13.450929,526.672657,0.73168
147,JIProlog,true,true,true,13.450929,1056.464563,30.090926
147,SWIProlog,true,false,false,13.952703,92.867686,1.606523
147,ECLiPSe,true,false,false,13.952703,510.852494,0.93655
147,JIProlog,true,false,false,13.952703,1351.435045,130.309972
147,SWIProlog,false,true,false,10.605309,53.221192,0.795504
147,ECLiPSe,false,true,false,10.605309,349.07498,0.531747
147,JIProlog,false,true,false,10.605309,879.39017,37.945116999999996
147,SWIProlog,false,false,true,8.52628,50.481711000000004,0.909751
147,ECLiPSe,false,false,true,8.52628,359.177457,0.636826
147,JIProlog,false,false,true,8.52628,644.7542219999999,63.654777
147,SWIProlog,false,false,false,8.864792,53.921136,1.147769
147,ECLiPSe,false,false,false,8.864792,342.63019799999995,0.882248
147,JIProlog,false,false,false,8.864792,825.394279,71.166224
147,SWIProlog,true,true,true,11.552791,80.895633,0.547967
147,ECLiPSe,true,true,true,11.552791,526.599312,0.73838
147,JIProlog,true,true,true,11.552791,1043.737204,31.699565
147,SWIProlog,true,false,false,13.343028,98.116038,1.589598
147,ECLiPSe,true,false,false,13.343028,547.434394,0.924209
147,JIProlog,true,false,false,13.343028,1359.675352,84.040272
147,SWIProlog,false,true,false,8.659922,54.94831,0.852628
147,ECLiPSe,false,true,false,8.659922,355.598042,0.518347
147,JIProlog,false,true,false,8.659922,902.222827,36.049801
147,SWIProlog,false,false,true,8.02909,48.13857,0.91892
147,ECLiPSe,false,false,true,8.02909,320.673795,0.705587
147,JIProlog,false,false,true,8.02909,639.731193,102.139751
147,SWIProlog,false,false,false,8.491017,51.807902999999996,1.112154
147,ECLiPSe,false,false,false,8.491017,324.27436700000004,0.803967
147,JIProlog,false,false,false,8.491017,838.327566,74.487171
147,SWIProlog,true,true,true,11.618378,83.22749,0.577939
147,ECLiPSe,true,true,true,11.618378,526.109175,0.694303
147,JIProlog,true,true,true,11.618378,1019.845638,30.508072
147,SWIProlog,true,false,false,13.301772000000001,97.217569,1.4799339999999999
147,ECLiPSe,true,false,false,13.301772000000001,544.892025,0.845223
147,JIProlog,true,false,false,13.301772000000001,1351.6490840000001,83.240889
147,SWIProlog,false,true,false,9.121144000000001,54.598514,0.849102
147,ECLiPSe,false,true,false,9.121144000000001,352.432951,0.5645399999999999
147,JIProlog,false,true,false,9.121144000000001,885.600461,38.123894
147,SWIProlog,false,false,true,7.800594,45.878295,0.917157
147,ECLiPSe,false,false,true,7.800594,314.975504,0.654104
147,JIProlog,false,false,true,7.800594,643.319071,59.75589
147,SWIProlog,false,false,false,8.491017,63.249973,1.23028
147,ECLiPSe,false,false,false,8.491017,343.959564,0.770116
147,JIProlog,false,false,false,8.491017,820.5077120000001,72.93883
147,SWIProlog,true,true,true,11.628604,91.17583,0.5687709999999999
147,ECLiPSe,true,true,true,11.628604,530.489031,0.740848
147,JIProlog,true,true,true,11.628604,1034.5465940000001,67.921443
147,SWIProlog,true,false,false,12.331017,90.759036,1.632617
147,ECLiPSe,true,false,false,12.331017,505.736374,1.035636
147,JIProlog,true,false,false,12.331017,1348.757977,87.321726
147,SWIProlog,false,true,false,8.736792,53.763163999999996,0.8977630000000001
147,ECLiPSe,false,true,false,8.736792,343.54947200000004,0.56736
147,JIProlog,false,true,false,8.736792,887.2316679999999,36.897844
147,SWIProlog,false,false,true,7.871822,46.449887000000004,0.957003
147,ECLiPSe,false,false,true,7.871822,323.729221,0.613201
147,JIProlog,false,false,true,7.871822,645.545848,61.701277999999995
147,SWIProlog,false,false,false,8.380296,53.463087,1.153411
147,ECLiPSe,false,false,false,8.380296,331.594696,0.741201
147,JIProlog,false,false,false,8.380296,827.0343,72.65250599999999
147,SWIProlog,true,true,true,11.414213,81.906234,0.577939
147,ECLiPSe,true,true,true,11.414213,504.864351,0.7457849999999999
147,JIProlog,true,true,true,11.414213,1042.677238,31.499277999999997
147,SWIProlog,true,false,false,13.111006,96.899862,1.5518669999999999
147,ECLiPSe,true,false,false,13.111006,553.5205629999999,0.875196
147,JIProlog,true,false,false,13.111006,1331.387358,119.295273
147,SWIProlog,false,true,false,9.085177,54.454294000000004,0.87449
147,ECLiPSe,false,true,false,9.085177,359.60518199999996,0.5913390000000001
147,JIProlog,false,true,false,9.085177,885.757375,36.268775999999995
147,SWIProlog,false,false,true,7.348186,46.16603,0.79762
147,ECLiPSe,false,false,true,7.348186,327.66760100000005,0.665741
147,JIProlog,false,false,true,7.348186,638.834841,64.856848
147,SWIProlog,false,false,false,9.147943,61.331383,1.5204849999999999
147,ECLiPSe,false,false,false,9.147943,329.620041,0.734854
147,JIProlog,false,false,false,9.147943,807.660464,71.439855
147,SWIProlog,true,true,true,11.080988999999999,84.836481,0.645642
147,ECLiPSe,true,true,true,11.080988999999999,503.853751,0.729917
147,JIProlog,true,true,true,11.080988999999999,1028.408238,30.620909
147,SWIProlog,true,false,false,15.449914000000001,91.537615,1.948562
147,ECLiPSe,true,false,false,15.449914000000001,520.328371,0.894942
147,JIProlog,true,false,false,15.449914000000001,1327.179578,80.948879
147,SWIProlog,false,true,false,8.400043,55.413764,0.785278
147,ECLiPSe,false,true,false,8.400043,342.949317,0.536331
147,JIProlog,false,true,false,8.400043,896.5538029999999,35.819894999999995
147,SWIProlog,false,false,true,7.508274,46.226681,0.90552
147,ECLiPSe,false,false,true,7.508274,330.562233,0.6072069999999999
147,JIProlog,false,false,true,7.508274,653.6994109999999,108.66422299999999
147,SWIProlog,false,false,false,8.411679,52.753269,1.127317
147,ECLiPSe,false,false,false,8.411679,334.917054,0.680551
147,JIProlog,false,false,false,8.411679,828.264582,71.99028999999999
147,SWIProlog,true,true,true,10.540781,83.666145,0.646347
147,ECLiPSe,true,true,true,10.540781,508.18811900000003,0.713697
147,JIProlog,true,true,true,10.540781,1031.942518,32.440765
147,SWIProlog,true,false,false,12.549287,91.50376399999999,1.409058
147,ECLiPSe,true,false,false,12.549287,517.257782,0.925972
147,JIProlog,true,false,false,12.549287,1349.650804,82.428106
147,SWIProlog,false,true,false,8.27839,55.221940000000004,1.070546
147,ECLiPSe,false,true,false,8.27839,348.593305,0.555724
147,JIProlog,false,true,false,8.27839,903.0447780000001,36.65877
147,SWIProlog,false,false,true,7.910963,49.586415,0.9196259999999999
147,ECLiPSe,false,false,true,7.910963,323.25071999999994,0.651284
147,JIProlog,false,false,true,7.910963,648.261704,63.843426
147,SWIProlog,false,false,false,8.280505999999999,54.339693,1.076187
147,ECLiPSe,false,false,false,8.280505999999999,333.531975,0.739085
147,JIProlog,false,false,false,8.280505999999999,813.477586,70.555492
147,SWIProlog,true,true,true,10.690995999999998,82.593836,0.609675
147,ECLiPSe,true,true,true,10.690995999999998,517.823379,0.757069
147,JIProlog,true,true,true,10.690995999999998,1043.101083,30.66816
147,SWIProlog,true,false,false,12.480174000000002,92.96677199999999,1.4785229999999998
147,ECLiPSe,true,false,false,12.480174000000002,525.342233,0.854038
147,JIProlog,true,false,false,12.480174000000002,1340.479235,114.147418
147,SWIProlog,false,true,false,8.316120000000002,54.047021,0.836055
147,ECLiPSe,false,true,false,8.316120000000002,348.001613,0.604033
147,JIProlog,false,true,false,8.316120000000002,893.83971,36.047333
147,SWIProlog,false,false,true,7.833387,48.933721,0.921036
147,ECLiPSe,false,false,true,7.833387,316.47236300000003,0.5708869999999999
147,JIProlog,false,false,true,7.833387,664.403806,64.606842
147,SWIProlog,false,false,false,8.121475,51.980685,1.122733
147,ECLiPSe,false,false,false,8.121475,341.466915,0.782104
147,JIProlog,false,false,false,8.121475,810.760673,71.636263
147,SWIProlog,true,true,true,10.444516,82.182333,0.5740599999999999
147,ECLiPSe,true,true,true,10.444516,530.974936,0.768706
147,JIProlog,true,true,true,10.444516,1036.192258,31.397372
147,SWIProlog,true,false,false,11.957243,90.841901,1.361102
147,ECLiPSe,true,false,false,11.957243,515.797948,1.043746
147,JIProlog,true,false,false,11.957243,1360.794559,82.200316
147,SWIProlog,false,true,false,8.111953999999999,54.132002,0.8184239999999999
147,ECLiPSe,false,true,false,8.111953999999999,361.867925,0.491196
147,JIProlog,false,true,false,8.111953999999999,896.3817260000001,35.996555
147,SWIProlog,false,false,true,7.21807,46.382889999999996,0.904463
147,ECLiPSe,false,false,true,7.21807,322.26304,0.568419
147,JIProlog,false,false,true,7.21807,650.284316,91.72873299999999
287,SWIProlog,false,false,false,17.148824,110.35608,3.410512
287,ECLiPSe,false,false,false,17.148824,616.7804100000001,1.641432
287,JIProlog,false,false,false,17.148824,1594.9706939999999,263.987788
287,SWIProlog,true,true,true,19.068471000000002,178.759549,1.1999559999999998
287,ECLiPSe,true,true,true,19.068471000000002,877.820319,1.0289359999999999
287,JIProlog,true,true,true,19.068471000000002,2037.474726,75.841221
287,SWIProlog,true,false,false,22.568899000000002,184.097819,4.905608
287,ECLiPSe,true,false,false,22.568899000000002,964.633923,2.176705
287,JIProlog,true,false,false,22.568899000000002,2641.9978149999997,281.08160300000003
287,SWIProlog,false,true,false,16.011986,106.181094,1.580077
287,ECLiPSe,false,true,false,16.011986,755.280969,0.817013
287,JIProlog,false,true,false,16.011986,1739.064112,112.489766
287,SWIProlog,false,false,true,13.449871,92.990397,1.973245
287,ECLiPSe,false,false,true,13.449871,538.637657,1.1385999999999998
287,JIProlog,false,false,true,13.449871,1255.893465,206.30034899999998
287,SWIProlog,false,false,false,14.424857,105.30660400000001,3.2705230000000003
287,ECLiPSe,false,false,false,14.424857,565.988749,1.542347
287,JIProlog,false,false,false,14.424857,1617.166877,266.737143
287,SWIProlog,true,true,true,19.569539,166.674307,1.060672
287,ECLiPSe,true,true,true,19.569539,903.063819,0.860738
287,JIProlog,true,true,true,19.569539,2019.782872,73.35527099999999
287,SWIProlog,true,false,false,42.61553,177.97215599999998,4.353057
287,ECLiPSe,true,false,false,42.61553,1102.7402579999998,2.08044
287,JIProlog,true,false,false,42.61553,2608.117315,331.262178
287,SWIProlog,false,true,false,15.331434999999999,106.415937,1.604055
287,ECLiPSe,false,true,false,15.331434999999999,774.3244030000001,0.7725839999999999
287,JIProlog,false,true,false,15.331434999999999,1753.2192169999998,113.882602
287,SWIProlog,false,false,true,13.413904,91.78268399999999,2.148848
287,ECLiPSe,false,false,true,13.413904,533.5398730000001,1.019769
287,JIProlog,false,false,true,13.413904,1276.8290419999998,177.43371
287,SWIProlog,false,false,false,15.362112999999999,101.97578299999999,3.531812
287,ECLiPSe,false,false,false,15.362112999999999,575.66597,1.620276
287,JIProlog,false,false,false,15.362112999999999,1616.5787129999999,267.331655
287,SWIProlog,true,true,true,19.310366000000002,167.514593,1.098402
287,ECLiPSe,true,true,true,19.310366000000002,903.800789,0.855801
287,JIProlog,true,true,true,19.310366000000002,2011.6162630000001,85.461318
287,SWIProlog,true,false,false,22.206057,181.738811,4.371041
287,ECLiPSe,true,false,false,22.206057,947.764726,2.42671
287,JIProlog,true,false,false,22.206057,2676.214361,339.555378
287,SWIProlog,false,true,false,15.325441000000001,109.998526,1.580429
287,ECLiPSe,false,true,false,15.325441000000001,618.492364,0.7898630000000001
287,JIProlog,false,true,false,15.325441000000001,1737.606393,130.46159699999998
287,SWIProlog,false,false,true,13.250995000000001,92.69032000000001,2.0032170000000002
287,ECLiPSe,false,false,true,13.250995000000001,523.9053180000001,1.349818
287,JIProlog,false,false,true,13.250995000000001,1265.866179,209.90162700000002
287,SWIProlog,false,false,false,14.931567999999999,106.790769,3.263823
287,ECLiPSe,false,false,false,14.931567999999999,560.260838,1.549752
287,JIProlog,false,false,false,14.931567999999999,1605.9811610000002,261.294852
287,SWIProlog,true,true,true,36.461657,169.677898,1.085355
287,ECLiPSe,true,true,true,36.461657,893.404581,0.796562
287,JIProlog,true,true,true,36.461657,2036.57661,72.921905
287,SWIProlog,true,false,false,22.066773,178.28457500000002,4.313916
287,ECLiPSe,true,false,false,22.066773,958.544933,2.359713
287,JIProlog,true,false,false,22.066773,2613.95242,336.872316
287,SWIProlog,false,true,false,15.264790999999999,104.416951,1.512374
287,ECLiPSe,false,true,false,15.264790999999999,754.8895640000001,0.816309
287,JIProlog,false,true,false,15.264790999999999,1754.8666440000002,139.141618
287,SWIProlog,false,false,true,13.432593,92.433262,2.185873
287,ECLiPSe,false,false,true,13.432593,530.1699120000001,1.1502370000000002
287,JIProlog,false,false,true,13.432593,1267.805572,210.280691
287,SWIProlog,false,false,false,14.477044,101.529723,3.207404
287,ECLiPSe,false,false,false,14.477044,560.908948,1.580077
287,JIProlog,false,false,false,14.477044,1601.084721,287.023905
287,SWIProlog,true,true,true,19.131588999999998,165.351287,1.070545
287,ECLiPSe,true,true,true,19.131588999999998,899.650838,0.8014990000000001
287,JIProlog,true,true,true,19.131588999999998,2012.2760090000002,73.549915
287,SWIProlog,true,false,false,22.275875,183.23567,4.322027
287,ECLiPSe,true,false,false,22.275875,956.927831,2.483834
287,JIProlog,true,false,false,22.275875,2630.1107429999997,340.793064
287,SWIProlog,false,true,false,15.10435,105.60491800000001,1.54552
287,ECLiPSe,false,true,false,15.10435,627.363856,0.833939
287,JIProlog,false,true,false,15.10435,1706.577154,135.870741
287,SWIProlog,false,false,true,12.92024,90.049924,2.027548
287,ECLiPSe,false,false,true,12.92024,519.936261,1.088529
287,JIProlog,false,false,true,12.92024,1260.8593700000001,208.255259
287,SWIProlog,false,false,false,15.006322,105.056951,3.980693
287,ECLiPSe,false,false,false,15.006322,636.737122,1.530005
287,JIProlog,false,false,false,15.006322,1625.7933,276.254276
287,SWIProlog,true,true,true,19.013462999999998,170.547452,1.09946
287,ECLiPSe,true,true,true,19.013462999999998,899.108866,0.888595
287,JIProlog,true,true,true,19.013462999999998,2033.343817,73.35879700000001
287,SWIProlog,true,false,false,22.490972000000003,187.63421499999998,4.287822
287,ECLiPSe,true,false,false,22.490972000000003,967.11,2.221134
287,JIProlog,true,false,false,22.490972000000003,2648.2962599999996,336.814134
287,SWIProlog,false,true,false,15.784901,106.189204,1.6537739999999999
287,ECLiPSe,false,true,false,15.784901,629.4742689999999,0.815603
287,JIProlog,false,true,false,15.784901,1749.324209,136.893684
287,SWIProlog,false,false,true,13.443171,92.18360899999999,1.960551
287,ECLiPSe,false,false,true,13.443171,567.514875,1.1537629999999999
287,JIProlog,false,false,true,13.443171,1235.433567,223.47949799999998
287,SWIProlog,false,false,false,14.610686,102.803728,3.289565
287,ECLiPSe,false,false,false,14.610686,635.965243,1.510612
287,JIProlog,false,false,false,14.610686,1653.128172,310.705311
287,SWIProlog,true,true,true,19.569539,170.372201,1.193609
287,ECLiPSe,true,true,true,19.569539,960.8383540000001,1.164694
287,JIProlog,true,true,true,19.569539,2258.4566370000002,83.51487300000001
287,SWIProlog,true,false,false,24.228315,217.959631,4.597774
287,ECLiPSe,true,false,false,24.228315,1223.039785,2.8103569999999998
287,JIProlog,true,false,false,24.228315,2823.907293,339.19570899999997
287,SWIProlog,false,true,false,14.934741,105.738913,1.6470740000000001
287,ECLiPSe,false,true,false,14.934741,759.19537,0.771174
287,JIProlog,false,true,false,14.934741,1749.495228,136.19656
287,SWIProlog,false,false,true,13.46186,89.916634,2.290248
287,ECLiPSe,false,false,true,13.46186,526.003389,1.020474
287,JIProlog,false,false,true,13.46186,1278.7088430000001,207.99009
287,SWIProlog,false,false,false,14.526058,102.86226300000001,3.2264459999999997
287,ECLiPSe,false,false,false,14.526058,771.492536,1.670347
287,JIProlog,false,false,false,14.526058,1647.270497,263.67537
287,SWIProlog,true,true,true,34.91578500000001,162.861106,1.070546
287,ECLiPSe,true,true,true,34.91578500000001,889.1767020000001,0.788805
287,JIProlog,true,true,true,34.91578500000001,2108.536929,73.82072500000001
287,SWIProlog,true,false,false,22.080173,176.962613,4.5614539999999995
287,ECLiPSe,true,false,false,22.080173,971.170385,2.179878
287,JIProlog,true,false,false,22.080173,2632.9091120000003,336.72174800000005
287,SWIProlog,false,true,false,15.089540000000001,106.70332,1.634733
287,ECLiPSe,false,true,false,15.089540000000001,780.451829,0.7613
287,JIProlog,false,true,false,15.089540000000001,1735.30063,138.482577
287,SWIProlog,false,false,true,13.308119000000001,90.751984,1.9644300000000001
287,ECLiPSe,false,false,true,13.308119000000001,545.219254,1.169278
287,JIProlog,false,false,true,13.308119000000001,1241.675242,209.510222
287,SWIProlog,false,false,false,14.513717,102.575585,3.214104
287,ECLiPSe,false,false,false,14.513717,559.292199,1.682336
287,JIProlog,false,false,false,14.513717,1607.285138,265.122157
287,SWIProlog,true,true,true,18.884757,167.40669200000002,1.081476
287,ECLiPSe,true,true,true,18.884757,894.5611650000001,0.9562970000000001
